ax,ay,az,gx,gy,gz,sequence_id
1.3,-1.57,9.05,-0.01,0.02,-0.07,82
1.23,-1.57,9.05,0.01,-0.01,-0.06,82
1.25,-1.52,9.09,0.02,0.01,-0.08,82
1.22,-1.52,9.18,0.02,-0.02,-0.08,82
1.18,-1.51,9.14,0.02,0.01,-0.11,82
1.11,-1.47,9.03,0.04,0.03,-0.16,82
0.79,-1.47,9.1,0.05,0.01,-0.22,82
0.51,-1.49,9.4,0.08,-0.09,-0.4,82
0.3,-1.29,7.63,0.28,-0.25,-0.49,82
0.86,-0.7,9.41,0.59,-0.61,-0.53,82
0.96,-0.23,9.2,0.79,-0.72,-0.49,82
1.19,-0.11,11.34,0.59,-0.81,-0.36,82
1.6,-0.45,10.26,0.1,-0.29,-0.42,82
1.29,-0.88,9.1,-0.27,0.46,-0.5,82
1.66,-0.7,8.29,-0.08,0.34,-0.73,82
3.01,-0.56,9.42,0.01,0.62,-0.73,82
4.22,-0.47,10.62,-0.14,0.91,-0.7,82
4.74,-0.1,11.36,-0.27,1.47,-0.56,82
4.92,-0.08,12.36,-0.37,1.8,-0.28,82
4.98,0.05,14.45,-0.81,2.46,-0.02,82
5.98,1.42,17.67,-1.71,2.43,0.27,82
4.45,2.51,15.19,-3.17,3.26,0.62,82
2.03,3.91,13.15,-3.93,2.58,0.87,82
1.34,6.29,11.37,-5.09,2.47,1.15,82
-3.38,8.32,6.96,-6.75,3.01,1.46,82
-5.71,9.21,-3.02,-7.76,2.73,1.23,82
-11.14,4.98,-17.7,-6.7,1.56,0.76,82
-12.34,-1.63,-15.85,-2.31,-1.54,-0.15,82
-7.1,-1.99,-10.36,-1.76,-0.53,-0.4,82
-7.77,-4.48,-10.18,-0.99,0.13,-0.28,82
-7.06,-5.2,-6.58,0.34,-0.39,-0.4,82
1.89,-0.75,9.22,-0.04,0.14,0.04,83
1.39,-0.81,9.19,-0.03,0.07,0.02,83
1.45,-0.82,9.22,-0.02,0.01,-0.04,83
1.87,-0.71,9.2,-0.02,0.01,-0.05,83
1.82,-0.73,9.24,-0.02,0.03,0.0,83
1.51,-0.81,9.19,-0.01,0.02,-0.02,83
1.67,-0.79,9.18,-0.0,-0.03,-0.04,83
1.78,-0.73,9.12,-0.01,-0.02,-0.04,83
1.68,-0.75,9.22,0.01,-0.04,-0.03,83
1.74,-0.8,9.16,-0.0,-0.05,-0.04,83
1.84,-0.71,9.2,-0.01,-0.04,-0.05,83
1.74,-0.72,9.17,-0.0,-0.04,-0.05,83
1.8,-0.78,9.13,0.01,-0.09,-0.03,83
1.93,-0.76,9.21,-0.01,-0.05,-0.06,83
1.81,-0.72,9.27,0.01,-0.06,-0.03,83
2.44,-0.5,9.0,-0.06,-0.01,-0.05,83
1.01,-1.13,8.99,0.1,-0.41,0.09,83
1.91,0.08,10.4,-0.08,0.27,-0.29,83
2.2,-0.21,9.92,-0.22,0.1,-0.03,83
-0.75,-1.16,9.57,-0.01,-0.5,0.15,83
-0.46,-1.58,9.31,0.05,-0.45,-0.32,83
0.22,-1.38,7.99,0.19,0.11,-0.61,83
-0.28,-1.23,8.1,0.28,0.29,-0.74,83
1.09,-0.92,7.85,0.34,0.55,-0.99,83
1.49,-0.62,8.08,0.48,0.86,-1.1,83
2.81,-0.41,9.76,0.63,1.16,-1.21,83
4.47,0.14,11.96,0.48,1.77,-1.09,83
4.08,1.55,14.21,0.21,2.88,-1.17,83
5.82,2.75,17.38,-0.71,3.39,-0.86,83
5.89,3.97,18.56,-1.68,2.64,-0.12,83
3.68,4.82,16.85,-3.01,2.85,0.42,83
1.5,6.3,14.49,-4.09,2.95,0.7,83
0.23,8.84,10.93,-5.51,3.09,1.14,83
-4.49,9.4,2.1,-6.69,3.22,1.29,83
-7.0,7.7,-2.87,-6.1,1.84,1.02,83
-8.48,4.93,-12.4,-5.53,0.39,1.24,83
-12.24,0.7,-13.88,-3.18,0.59,0.49,83
0.93,-1.34,9.1,0.05,-0.07,-0.05,84
1.11,-1.23,9.06,0.08,-0.06,-0.05,84
1.19,-1.18,9.34,0.05,-0.05,-0.01,84
1.32,-1.17,9.4,-0.02,0.02,0.01,84
1.1,-1.26,8.92,-0.03,0.04,0.03,84
0.99,-1.31,9.08,0.02,-0.01,0.04,84
0.78,-1.24,9.23,0.03,-0.05,-0.0,84
1.0,-1.19,9.12,0.03,-0.06,-0.04,84
1.15,-1.14,9.21,0.03,-0.05,-0.04,84
1.15,-1.17,9.31,0.01,-0.03,-0.03,84
1.13,-1.17,9.12,0.0,-0.02,-0.02,84
1.04,-1.14,9.26,0.01,-0.03,-0.03,84
1.13,-1.17,9.14,-0.0,-0.04,-0.04,84
1.2,-1.13,9.2,0.02,-0.05,-0.03,84
1.11,-1.13,9.27,0.0,-0.03,-0.03,84
1.15,-1.18,9.1,-0.0,-0.03,-0.04,84
1.21,-1.14,9.14,0.02,-0.04,-0.03,84
1.23,-1.09,9.31,0.0,-0.03,-0.03,84
1.11,-1.14,9.11,-0.0,-0.04,-0.03,84
1.05,-1.13,9.17,0.04,-0.1,-0.05,84
1.17,-1.1,9.17,0.04,-0.12,-0.08,84
1.46,-1.06,9.15,0.06,-0.12,-0.07,84
1.39,-1.06,9.09,0.09,-0.16,-0.04,84
1.53,-0.97,9.2,0.07,-0.1,-0.05,84
1.51,-0.91,9.32,0.06,-0.08,-0.04,84
1.69,-0.9,9.17,0.02,-0.05,-0.02,84
1.51,-0.94,9.22,0.02,-0.04,-0.01,84
1.39,-0.99,9.07,0.04,-0.09,-0.03,84
1.59,-0.98,9.2,0.05,-0.1,-0.04,84
0.89,-0.95,9.06,0.11,-0.24,-0.07,84
0.99,-0.97,9.45,0.02,-0.07,-0.26,84
0.69,-0.81,9.28,0.17,-0.3,-0.35,84
1.81,-1.4,9.82,0.12,0.12,-0.68,84
3.59,-0.82,11.87,0.04,1.96,-0.76,84
3.23,-0.46,14.5,-0.4,3.16,-0.41,84
3.12,0.15,15.54,-1.05,2.63,-0.37,84
4.39,0.9,14.79,-1.94,2.9,-0.01,84
4.05,1.62,13.21,-2.85,3.11,0.4,84
2.25,2.42,11.34,-3.62,2.81,0.94,84
-0.15,3.82,9.8,-4.65,2.99,1.33,84
-1.53,6.19,7.09,-6.37,3.71,1.39,84
-4.34,8.57,-2.92,-8.36,4.68,1.17,84
-7.33,5.45,-13.41,-6.55,2.59,0.71,84
-10.5,2.27,-13.07,-3.94,-1.79,0.34,84
-7.99,0.19,-14.77,-2.37,-0.59,0.08,84
-8.24,-0.94,-10.17,-0.77,0.32,-0.15,84
-7.92,-1.5,-8.64,-0.42,-0.2,-0.12,84
2.3,-0.75,9.06,0.02,-0.04,-0.03,85
2.18,-0.73,9.14,0.0,-0.05,-0.03,85
2.27,-0.69,9.15,0.0,-0.05,-0.04,85
2.28,-0.73,9.09,0.0,-0.05,-0.07,85
2.47,-0.67,9.1,-0.0,-0.02,-0.05,85
2.39,-0.7,9.05,-0.01,-0.01,-0.03,85
2.22,-0.75,9.09,0.0,-0.03,-0.04,85
2.44,-0.67,9.13,-0.0,-0.01,-0.05,85
2.47,-0.64,9.04,-0.0,0.01,-0.02,85
2.41,-0.72,9.13,0.03,0.01,0.01,85
2.31,-0.67,9.14,-0.0,0.02,-0.0,85
2.44,-0.68,9.03,0.0,0.0,0.02,85
2.43,-0.64,9.1,0.02,-0.0,0.05,85
2.34,-0.66,9.11,0.01,0.02,0.05,85
1.96,-0.75,9.17,0.01,-0.01,0.02,85
2.11,-0.7,9.1,-0.0,-0.01,-0.05,85
2.37,-0.67,9.11,-0.01,-0.03,-0.06,85
2.3,-0.66,9.1,-0.01,-0.02,-0.06,85
2.32,-0.67,9.08,-0.01,-0.03,-0.05,85
2.38,-0.64,9.07,0.0,-0.04,-0.05,85
2.39,-0.61,9.09,-0.0,-0.02,-0.05,85
2.38,-0.66,9.09,-0.01,-0.01,-0.03,85
2.38,-0.65,9.08,0.0,-0.01,-0.02,85
2.36,-0.68,9.07,0.0,-0.0,-0.04,85
2.4,-0.51,9.12,-0.0,0.03,-0.07,85
2.5,-0.96,9.07,-0.0,0.11,-0.06,85
1.17,-0.48,8.79,0.13,0.1,-0.18,85
3.31,-1.33,8.3,0.31,0.42,-0.29,85
1.68,-0.83,7.88,0.86,1.05,-0.22,85
1.56,0.08,12.93,1.04,1.49,-0.78,85
4.55,1.89,16.6,0.37,1.34,-0.69,85
8.44,3.86,20.81,-1.76,3.14,-0.13,85
6.98,4.49,15.42,-3.58,4.01,0.48,85
4.34,4.58,11.31,-4.21,3.61,1.31,85
0.92,5.34,9.78,-4.86,3.3,1.73,85
-1.16,6.85,5.47,-6.12,3.51,1.85,85
-4.29,7.73,0.52,-7.04,3.88,1.81,85
-5.41,8.69,-4.3,-7.49,3.95,1.04,85
-7.94,6.55,-16.53,-6.63,1.19,0.97,85
-12.43,-1.15,-20.67,-2.15,-1.01,0.33,85
-8.05,-0.15,-9.62,-0.6,0.54,-0.55,85
-8.04,-1.41,-8.58,-0.06,-0.85,-0.3,85
-6.91,-2.26,-5.76,0.45,-0.66,-0.16,85
1.42,-0.42,8.77,0.2,-0.17,-0.01,86
1.91,-0.27,8.93,0.31,-0.25,-0.1,86
2.41,-0.01,9.63,0.25,-0.18,-0.14,86
2.66,0.12,9.61,0.08,-0.04,-0.1,86
2.57,0.05,9.16,-0.03,0.16,-0.08,86
2.24,-0.0,9.23,-0.03,0.11,-0.02,86
2.15,0.05,9.26,-0.01,0.01,-0.07,86
2.16,0.02,9.19,-0.02,0.05,-0.05,86
2.02,-0.08,9.08,-0.03,0.05,-0.07,86
2.07,-0.04,9.12,0.01,-0.01,-0.07,86
2.08,0.02,9.18,0.01,-0.03,-0.06,86
2.13,0.02,9.27,0.01,-0.05,-0.06,86
2.2,0.06,9.21,-0.03,-0.03,-0.05,86
2.18,0.02,9.09,-0.04,0.01,-0.04,86
2.09,-0.02,9.06,-0.02,0.0,-0.03,86
2.03,0.0,9.21,-0.0,-0.05,-0.03,86
1.2,0.2,10.23,-0.09,0.06,-0.18,86
1.97,-0.02,8.97,-0.4,0.19,-0.3,86
2.59,0.0,8.31,-0.09,0.05,-0.17,86
0.79,-0.01,10.05,0.16,-0.27,0.02,86
0.17,-0.37,10.04,-0.09,-0.28,-0.12,86
1.76,-0.25,9.5,-0.09,-0.09,-0.27,86
1.84,-0.39,10.16,-0.17,-0.01,-0.27,86
1.62,-0.69,7.9,-0.33,0.22,-0.33,86
1.67,-0.43,7.49,0.04,0.0,-0.52,86
2.51,-0.2,7.93,0.05,0.17,-0.55,86
3.68,-0.11,8.17,0.22,0.33,-0.59,86
3.29,-0.08,10.3,0.34,0.39,-0.32,86
3.19,-0.34,11.05,0.2,0.27,-0.37,86
3.5,-0.03,11.91,0.05,1.1,-0.43,86
4.1,-0.07,11.37,-0.15,1.46,-0.33,86
4.75,1.14,13.71,-0.45,2.62,-0.09,86
4.39,1.73,13.82,-1.51,3.69,-0.08,86
5.05,2.78,13.22,-2.05,3.26,0.45,86
3.05,3.42,11.6,-2.73,2.57,1.32,86
-1.55,3.11,8.03,-3.24,2.27,1.9,86
-5.14,2.48,6.07,-3.41,2.45,1.59,86
-4.9,3.09,4.18,-3.91,2.36,1.28,86
-7.78,2.53,-0.33,-3.94,1.58,1.42,86
-8.7,1.98,-3.33,-3.55,1.02,1.14,86
-9.33,1.0,-7.41,-2.95,-0.07,1.43,86
-13.24,-1.31,-8.35,-1.54,-0.62,1.25,86
-12.33,-2.29,-5.99,-0.78,0.02,0.2,86
-9.63,-2.63,-2.96,-0.04,-0.4,-0.1,86
-8.66,-2.89,-1.07,0.01,-0.43,-0.02,86
-8.74,-3.22,0.19,0.23,-0.39,0.0,86
-9.05,-3.01,0.99,0.3,-0.37,-0.17,86
-8.94,-3.09,2.1,0.4,-0.52,-0.23,86
1.82,0.16,10.2,0.37,-0.78,-0.08,87
1.25,-0.49,10.17,0.1,-0.48,0.05,87
1.28,-0.93,9.59,-0.14,-0.05,-0.08,87
0.43,-1.33,9.03,-0.19,0.06,-0.15,87
-0.08,-1.35,8.59,-0.07,-0.02,-0.24,87
0.71,-0.93,8.89,0.1,-0.14,-0.28,87
1.06,-0.75,9.03,0.18,-0.2,-0.19,87
1.21,-0.64,9.29,0.21,-0.19,-0.16,87
1.64,-0.47,9.62,0.09,-0.06,-0.05,87
1.43,-0.54,9.46,0.02,-0.03,0.1,87
0.9,-0.68,9.13,-0.05,0.07,0.12,87
0.26,-0.87,9.03,0.03,-0.01,0.04,87
0.54,-0.7,9.1,0.08,-0.1,-0.07,87
0.92,-0.57,9.03,0.14,-0.22,-0.12,87
1.3,-0.5,9.05,0.18,-0.18,-0.14,87
1.68,-0.27,9.43,0.15,-0.03,-0.12,87
1.44,-0.28,9.15,0.09,0.13,-0.06,87
0.85,-0.31,9.28,0.11,0.14,-0.06,87
0.64,-0.34,9.17,0.15,0.02,-0.13,87
1.22,-0.22,9.18,0.15,-0.01,-0.12,87
1.16,-0.2,8.89,0.24,0.04,-0.16,87
0.33,0.14,9.86,0.3,0.31,-0.02,87
-0.76,-0.32,9.33,0.15,0.67,-0.37,87
-0.25,-0.13,9.2,0.55,1.05,-0.59,87
-1.11,-0.14,12.43,0.36,1.44,-0.86,87
0.7,0.48,12.79,-0.19,1.86,-1.14,87
2.16,1.32,13.44,-0.58,2.27,-1.03,87
3.39,2.24,15.16,-1.22,1.99,-0.62,87
3.64,2.78,14.11,-1.98,1.84,0.07,87
1.82,3.17,13.21,-2.55,1.42,0.68,87
0.1,3.57,11.39,-3.43,1.51,1.03,87
-1.23,3.94,8.6,-4.19,1.83,1.41,87
-5.15,4.31,5.48,-5.06,2.59,1.36,87
-6.54,4.79,2.89,-5.39,2.09,1.03,87
-7.39,3.85,-4.07,-5.29,1.66,0.99,87
-9.64,1.66,-9.43,-4.42,0.59,0.93,87
-9.62,-0.25,-11.8,-2.47,-0.57,0.75,87
1.45,-0.77,9.05,0.08,-0.13,-0.07,88
1.87,-0.65,9.3,0.08,-0.07,-0.11,88
1.95,-0.56,9.22,0.06,-0.14,-0.03,88
2.0,-0.58,9.17,0.03,0.0,-0.05,88
1.92,-0.61,9.23,-0.0,0.03,-0.01,88
1.71,-0.66,9.17,0.02,-0.02,0.01,88
1.77,-0.61,9.22,0.01,0.0,-0.03,88
1.84,-0.56,9.09,-0.0,0.02,-0.02,88
1.76,-0.63,9.1,0.03,-0.0,-0.01,88
1.7,-0.6,9.21,0.05,-0.02,-0.01,88
1.78,-0.57,9.37,0.01,-0.03,-0.02,88
1.78,-0.51,9.14,-0.02,-0.01,-0.02,88
1.78,-0.56,9.17,0.0,-0.01,-0.02,88
1.75,-0.58,9.19,-0.02,0.0,-0.03,88
1.75,-0.59,9.04,0.01,-0.03,-0.02,88
1.75,-0.57,9.23,0.01,-0.03,-0.04,88
1.92,-0.56,9.08,0.01,-0.05,-0.03,88
1.82,-0.55,9.14,0.04,-0.07,-0.01,88
1.82,-0.5,9.21,0.04,-0.07,-0.03,88
1.95,-0.46,9.16,0.04,-0.07,-0.02,88
1.82,-0.45,9.2,0.05,-0.07,-0.03,88
1.97,-0.45,9.19,0.03,-0.07,-0.04,88
1.99,-0.44,9.06,0.05,-0.07,-0.03,88
1.91,-0.42,9.23,0.04,-0.05,-0.06,88
1.71,-0.34,8.8,0.04,0.06,-0.13,88
1.6,-0.19,8.76,0.16,0.18,-0.22,88
0.49,-0.1,10.58,0.05,0.51,-0.49,88
2.01,-0.62,8.47,-0.15,1.05,-0.79,88
3.64,0.4,6.61,0.59,1.23,-0.31,88
0.69,-0.09,14.26,0.54,2.33,-0.39,88
2.18,0.9,16.95,-0.68,2.93,-0.69,88
3.0,1.62,15.89,-1.61,2.23,-0.17,88
3.13,2.14,14.28,-2.47,2.23,0.29,88
3.25,3.01,11.95,-3.25,2.47,0.81,88
0.8,3.78,9.65,-3.98,2.24,1.59,88
-1.1,5.03,8.7,-5.39,3.8,1.88,88
-5.44,6.36,2.2,-7.02,3.59,1.58,88
-8.01,3.82,-8.76,-5.53,1.49,1.39,88
-9.17,3.48,-4.58,-4.35,0.17,1.04,88
-9.48,1.07,-12.2,-3.39,-0.68,1.09,88
-11.17,-1.42,-10.31,-1.53,-0.74,0.65,88
0.55,-0.96,10.48,0.14,-0.11,0.41,89
0.83,-1.02,9.18,-0.06,-0.04,0.1,89
1.61,-1.11,8.76,0.0,0.08,-0.16,89
2.21,-0.91,9.09,0.1,-0.14,-0.1,89
2.12,-0.85,8.97,0.11,-0.03,-0.07,89
1.88,-0.81,9.13,0.13,0.0,-0.07,89
1.77,-0.77,9.17,0.11,-0.0,-0.08,89
1.94,-0.76,9.02,0.15,-0.11,-0.08,89
1.9,-0.61,9.08,0.16,-0.06,-0.13,89
2.16,-0.45,9.46,0.14,-0.12,-0.1,89
2.14,-0.39,9.31,0.09,-0.16,-0.07,89
2.26,-0.42,9.13,0.05,-0.02,-0.09,89
2.27,-0.4,8.97,0.08,-0.03,-0.06,89
2.16,-0.33,9.27,0.09,-0.03,-0.05,89
2.25,-0.24,9.29,0.02,0.02,-0.05,89
2.1,-0.3,9.22,-0.0,-0.02,-0.03,89
2.13,-0.33,9.16,-0.01,0.01,-0.05,89
2.17,-0.29,9.03,0.01,-0.02,-0.04,89
2.06,-0.3,9.2,0.04,-0.08,-0.04,89
2.15,-0.3,9.08,0.03,-0.07,-0.07,89
2.36,-0.18,9.17,0.02,-0.01,-0.08,89
2.44,-0.15,9.25,-0.02,0.06,-0.06,89
2.12,-0.26,9.06,-0.01,0.05,-0.02,89
1.93,-0.33,9.07,0.0,0.07,-0.07,89
2.08,-0.29,8.9,0.04,0.13,-0.13,89
2.07,-0.43,8.75,0.11,0.21,-0.17,89
1.63,-0.43,7.43,0.31,0.45,-0.23,89
2.03,-0.33,8.21,0.73,0.91,-0.38,89
0.4,0.87,11.63,0.61,0.76,-0.36,89
1.71,0.27,10.38,0.16,1.3,-0.52,89
2.39,1.65,12.77,0.55,1.08,-0.47,89
4.95,3.0,17.62,-0.22,0.83,-0.15,89
4.69,3.02,15.48,-1.94,2.54,0.26,89
3.51,2.47,11.9,-2.49,2.71,0.52,89
3.77,3.21,11.63,-2.82,2.5,0.96,89
2.71,4.43,9.6,-3.58,2.77,1.45,89
-0.42,5.3,8.26,-4.32,2.42,2.07,89
-2.93,5.94,3.26,-5.22,2.4,2.47,89
-8.37,5.04,-2.55,-5.34,2.55,2.47,89
-10.75,2.87,-6.86,-4.55,2.21,1.74,89
-11.57,0.69,-10.68,-3.54,1.54,1.13,89
2.89,0.3,9.11,0.09,-0.16,-0.32,90
3.41,0.42,9.08,0.07,-0.1,-0.24,90
3.38,0.48,9.09,0.02,-0.05,-0.12,90
3.1,0.38,8.87,0.02,-0.04,-0.03,90
2.75,0.34,9.19,0.01,-0.01,-0.03,90
2.65,0.31,9.14,-0.04,-0.02,-0.09,90
2.98,0.34,8.88,-0.03,-0.07,-0.09,90
3.08,0.43,8.93,-0.01,-0.01,-0.08,90
3.15,0.41,8.98,-0.0,-0.02,-0.02,90
2.97,0.33,8.97,0.0,0.02,0.01,90
2.85,0.28,9.01,0.0,0.01,0.02,90
2.88,0.32,9.08,-0.01,0.05,-0.01,90
2.92,0.38,9.01,-0.02,0.02,0.02,90
2.85,0.35,9.0,-0.01,0.01,0.02,90
2.77,0.28,8.92,0.01,-0.03,0.02,90
2.86,0.32,9.01,0.01,0.0,0.01,90
3.02,0.4,9.11,-0.02,0.08,0.01,90
2.88,0.33,8.96,-0.03,0.03,0.05,90
2.65,0.22,9.02,-0.01,0.01,0.05,90
2.55,0.29,9.06,-0.03,0.02,-0.01,90
2.72,0.31,8.93,0.01,-0.04,-0.03,90
2.77,0.31,9.08,-0.01,-0.04,-0.04,90
2.89,0.28,8.85,-0.0,-0.03,-0.04,90
2.87,0.3,9.06,0.01,-0.02,-0.02,90
2.85,0.29,8.91,0.01,-0.04,-0.01,90
2.91,0.23,9.17,0.01,-0.03,-0.02,90
3.06,0.16,9.28,-0.08,0.08,-0.01,90
2.82,0.07,8.73,-0.15,0.24,-0.11,90
2.34,0.61,8.65,0.11,0.0,-0.12,90
2.11,0.44,10.1,-0.03,0.03,-0.05,90
1.96,0.73,8.88,0.1,0.09,-0.15,90
3.71,0.97,11.3,-0.07,0.03,0.01,90
1.58,0.27,10.09,-0.26,0.15,0.44,90
0.76,-0.7,9.24,-0.24,0.13,0.1,90
1.98,-0.88,7.23,-0.24,0.65,-0.25,90
2.19,-0.61,6.48,0.38,0.61,-0.39,90
2.71,0.11,10.19,0.49,0.43,-0.63,90
4.23,0.42,10.72,0.18,1.01,-0.65,90
5.45,1.56,13.07,-0.04,1.82,-0.65,90
5.94,2.44,14.01,-0.76,2.63,-0.08,90
3.85,2.71,15.29,-1.97,4.23,-0.03,90
4.22,3.51,14.63,-2.51,2.55,0.37,90
3.46,5.11,13.75,-3.41,1.91,1.17,90
1.09,6.31,10.89,-4.82,2.51,1.79,90
-4.09,6.52,5.76,-5.6,1.98,2.16,90
-6.55,5.67,-0.42,-5.78,2.38,1.86,90
-9.33,3.73,-4.55,-5.23,1.87,1.4,90
-10.68,1.99,-8.87,-4.64,1.43,0.78,90
-10.59,-0.57,-12.75,-2.81,-0.24,0.42,90
-9.75,-1.68,-10.14,-1.37,-0.58,0.17,90
-9.64,-2.9,-8.23,-0.44,-0.55,0.02,90
3.02,0.3,8.88,-0.01,0.08,0.01,91
2.96,0.27,8.89,-0.02,0.14,-0.04,91
3.01,0.34,8.88,0.04,-0.04,0.01,91
2.75,0.33,8.92,0.07,-0.09,-0.02,91
3.1,0.41,9.0,0.08,-0.06,-0.05,91
3.25,0.48,9.03,0.04,-0.07,-0.02,91
3.2,0.41,8.9,0.01,-0.01,-0.01,91
3.16,0.52,9.09,-0.03,-0.01,-0.04,91
3.15,0.43,8.72,-0.01,-0.03,-0.03,91
3.14,0.5,9.0,0.0,-0.02,-0.03,91
3.15,0.43,8.8,0.0,-0.01,-0.03,91
3.1,0.43,8.74,0.04,-0.01,-0.04,91
3.15,0.5,8.52,0.09,-0.0,-0.05,91
3.24,0.6,9.38,0.12,-0.02,-0.03,91
3.17,0.63,9.15,-0.08,0.04,-0.01,91
3.09,0.52,8.76,-0.03,0.02,-0.01,91
3.1,0.54,9.0,-0.03,0.01,-0.01,91
3.11,0.54,8.89,-0.04,0.03,-0.01,91
3.1,0.55,8.98,-0.03,0.02,-0.01,91
3.0,0.52,8.84,-0.01,-0.02,-0.01,91
3.22,0.51,8.91,0.02,-0.03,-0.01,91
3.38,0.52,8.72,0.02,-0.02,0.04,91
3.14,0.51,8.79,0.09,0.02,0.06,91
2.95,0.56,9.24,0.06,-0.02,0.06,91
2.79,0.52,8.82,0.04,-0.0,0.0,91
3.09,0.6,9.0,0.03,-0.02,-0.03,91
3.19,0.67,9.07,0.0,-0.01,-0.02,91
3.02,0.59,8.96,-0.03,0.02,-0.03,91
3.0,0.57,8.9,-0.03,0.01,-0.05,91
3.15,0.56,8.87,-0.01,0.01,-0.06,91
3.2,0.79,8.98,-0.04,0.12,-0.08,91
2.43,0.56,8.66,0.01,0.15,0.0,91
0.94,0.4,9.23,0.03,0.42,-0.49,91
4.0,-0.05,8.83,0.04,0.96,-0.73,91
4.88,0.95,10.03,0.2,1.63,-0.47,91
4.59,2.62,14.98,0.09,2.08,-0.38,91
5.88,3.26,16.66,-1.17,2.46,-0.09,91
5.15,3.04,14.49,-2.06,2.35,0.43,91
4.2,2.96,12.28,-2.79,2.38,0.8,91
3.67,3.53,10.52,-3.24,2.64,1.14,91
1.24,4.39,9.28,-3.96,2.82,1.59,91
-0.79,5.66,7.3,-4.92,2.75,1.87,91
-3.79,6.07,2.12,-5.68,2.54,2.23,91
-7.33,5.38,-4.9,-5.84,2.34,2.32,91
-11.09,1.39,-10.6,-4.32,1.13,1.77,91
-12.18,-0.87,-10.9,-2.3,-0.54,1.29,91
-13.1,-2.17,-7.62,-1.16,-0.79,0.51,91
-10.75,-2.86,-6.11,-0.41,-0.3,-0.11,91
2.94,0.52,8.88,0.0,-0.03,-0.01,92
2.66,0.51,9.0,0.0,-0.02,-0.0,92
2.53,0.48,8.94,0.03,-0.08,-0.01,92
2.79,0.56,9.08,0.03,-0.06,-0.05,92
2.92,0.57,8.99,0.01,-0.03,-0.04,92
2.89,0.59,9.3,-0.02,-0.01,-0.01,92
2.64,0.49,8.67,-0.03,-0.01,-0.03,92
2.82,0.59,9.18,0.03,-0.06,-0.03,92
2.87,0.58,8.94,-0.03,-0.02,-0.04,92
2.83,0.58,8.95,0.01,-0.03,-0.03,92
2.83,0.56,9.04,0.0,-0.04,-0.03,92
2.89,0.55,8.96,-0.01,-0.03,-0.03,92
2.88,0.56,8.99,0.01,-0.04,-0.03,92
2.89,0.54,9.02,-0.01,-0.01,-0.03,92
2.89,0.59,8.91,0.01,-0.01,-0.04,92
2.87,0.63,9.06,-0.0,-0.02,-0.02,92
2.89,0.55,8.88,0.01,-0.02,-0.02,92
2.9,0.62,9.1,-0.0,-0.02,-0.02,92
2.88,0.56,8.9,-0.03,0.01,-0.03,92
2.88,0.55,8.94,0.01,-0.03,-0.02,92
2.91,0.58,9.08,-0.01,-0.01,-0.03,92
2.9,0.56,8.91,-0.01,-0.02,-0.02,92
2.93,0.6,9.04,-0.01,0.0,-0.02,92
2.85,0.59,8.91,-0.01,-0.01,-0.02,92
2.9,0.59,9.05,-0.02,-0.0,-0.03,92
2.9,0.56,8.91,-0.01,-0.02,-0.02,92
2.92,0.59,9.06,-0.02,-0.01,-0.02,92
2.9,0.6,8.86,-0.01,-0.0,-0.02,92
2.83,0.61,8.99,-0.01,0.01,-0.03,92
2.73,0.61,8.78,0.02,0.01,-0.06,92
2.72,0.63,9.04,0.03,0.04,-0.1,92
2.94,0.42,8.79,0.03,0.1,-0.11,92
2.09,0.52,9.01,0.1,0.15,-0.14,92
2.37,0.75,9.19,-0.02,0.52,-0.49,92
3.6,0.18,9.43,-0.06,0.89,-0.27,92
3.52,1.12,10.64,0.28,1.45,-0.67,92
6.14,2.47,14.92,-0.19,2.05,-0.49,92
7.53,3.31,16.14,-1.0,1.66,0.16,92
6.55,3.8,13.4,-2.05,2.43,0.74,92
6.56,4.69,12.26,-2.92,3.1,1.14,92
4.43,5.83,9.2,-3.58,2.74,1.97,92
0.99,6.7,7.34,-4.13,2.33,2.96,92
-2.2,7.98,5.43,-5.06,2.24,3.33,92
-6.8,8.53,0.18,-5.81,2.21,3.59,92
-10.42,6.22,-6.85,-5.45,2.45,3.11,92
-14.88,0.84,-12.14,-3.28,0.73,2.11,92
-13.74,-0.68,-6.97,-1.4,-0.64,0.94,92
-12.56,-1.87,-4.96,-0.58,-0.49,0.21,92
-9.77,-1.84,-1.86,-0.11,-0.55,-0.24,92
2.61,0.32,8.9,0.02,0.0,-0.03,93
2.31,0.36,9.04,0.05,0.01,0.02,93
2.19,0.33,9.15,0.07,-0.05,0.02,93
2.2,0.41,9.29,0.03,-0.05,-0.0,93
2.37,0.43,9.18,-0.01,-0.0,-0.01,93
2.35,0.38,9.08,-0.03,0.04,-0.01,93
2.23,0.37,9.1,-0.02,0.01,-0.01,93
2.12,0.3,9.09,-0.0,-0.02,-0.04,93
2.33,0.44,9.09,-0.02,-0.01,-0.06,93
2.44,0.43,9.1,0.0,-0.02,-0.05,93
2.34,0.41,9.15,-0.03,0.0,-0.02,93
2.14,0.32,9.0,-0.01,-0.02,-0.03,93
2.31,0.37,9.07,0.01,-0.03,-0.07,93
2.44,0.42,9.11,0.01,-0.03,-0.04,93
2.29,0.39,9.19,0.0,-0.03,-0.04,93
2.11,0.31,8.94,0.02,-0.05,-0.07,93
2.33,0.52,9.27,0.01,-0.03,-0.12,93
