ax,ay,az,gx,gy,gz,sequence_id
2.31,1.79,9.73,0.03,-0.03,-0.05,75
2.56,2.48,13.65,-0.17,-0.11,-0.06,75
2.03,3.96,15.93,-0.94,-0.16,-0.21,75
4.63,5.2,20.86,-2.36,-0.38,-0.17,75
5.44,5.36,18.22,-3.89,-0.32,0.42,75
3.48,4.4,15.94,-4.79,-0.49,0.84,75
2.55,4.96,15.07,-6.29,-0.29,0.79,75
2.43,4.66,7.56,-7.01,0.39,0.93,75
1.49,3.0,1.01,-6.75,0.5,1.06,75
1.1,1.4,-3.72,-6.13,0.54,0.99,75
0.76,-0.45,-6.5,-5.18,0.15,0.84,75
1.47,-2.24,-10.87,-4.5,1.38,0.63,75
0.45,-4.54,-15.4,-2.78,0.72,0.42,75
-0.28,-5.51,-14.7,-1.21,0.13,0.13,75
1.49,1.54,8.96,0.04,0.02,-0.08,76
2.21,1.85,8.58,0.13,-0.19,-0.15,76
2.69,2.02,9.64,0.16,-0.13,0.01,76
1.83,1.84,9.28,-0.05,0.1,-0.05,76
2.54,1.84,9.12,-0.01,0.09,-0.01,76
1.74,1.84,9.39,-0.06,0.08,-0.03,76
2.58,1.84,9.13,-0.09,0.06,-0.01,76
1.7,1.56,8.33,-0.06,0.02,0.05,76
2.02,1.71,8.88,0.02,0.01,0.0,76
1.8,1.74,8.85,-0.02,-0.01,-0.02,76
2.13,1.89,9.03,0.01,-0.06,-0.01,76
1.99,1.8,8.91,-0.02,-0.02,0.0,76
1.98,1.72,8.87,-0.0,-0.02,0.01,76
2.21,1.73,9.1,0.03,-0.03,0.01,76
1.62,1.66,8.91,0.0,-0.0,0.0,76
2.08,1.79,9.29,-0.0,-0.0,-0.05,76
2.25,1.79,8.83,0.0,-0.07,0.0,76
1.74,1.69,8.69,-0.0,0.01,0.01,76
2.19,1.76,8.89,0.06,-0.02,-0.04,76
2.01,1.8,9.04,0.02,0.01,-0.02,76
2.06,1.79,8.85,0.04,-0.01,-0.03,76
2.19,1.81,9.22,0.0,-0.04,0.0,76
2.01,1.74,8.63,0.01,0.01,-0.01,76
2.03,1.75,9.17,0.0,-0.01,-0.03,76
1.96,1.77,8.9,-0.0,0.0,-0.06,76
2.19,1.87,8.86,0.03,-0.03,-0.06,76
2.28,1.9,9.19,0.0,0.0,-0.04,76
2.19,2.1,9.34,0.0,-0.05,-0.02,76
3.11,2.22,12.31,-0.23,-0.32,-0.01,76
2.52,2.3,13.24,-0.76,-0.57,0.02,76
4.19,2.8,16.93,-1.28,-0.34,0.12,76
4.73,3.8,18.73,-2.53,-0.41,0.46,76
6.73,4.29,19.15,-3.7,0.08,1.22,76
2.93,4.96,16.18,-5.23,0.22,1.5,76
2.37,4.96,11.6,-6.25,0.61,1.31,76
1.16,4.24,8.12,-6.51,0.57,1.05,76
1.96,3.16,1.82,-6.52,0.49,0.93,76
1.47,1.85,0.45,-6.06,0.6,0.92,76
2.33,1.0,-5.59,-5.97,0.79,0.95,76
1.07,-1.47,-15.41,-4.82,1.48,0.91,76
-0.75,-3.49,-14.6,-2.52,1.48,0.59,76
-0.64,-4.2,-16.38,-1.28,-0.2,0.16,76
-1.45,-6.02,-14.43,0.11,0.09,0.17,76
-1.03,-7.6,-9.39,1.07,-0.02,-0.16,76
0.11,-8.27,-3.88,0.94,-0.06,-0.35,76
0.57,-8.9,-3.3,0.5,-0.11,-0.25,76
0.23,-9.21,-4.02,0.12,0.06,-0.19,76
0.37,-9.2,-5.59,0.01,0.13,-0.19,76
0.72,-8.86,-5.35,-0.01,0.27,-0.03,76
0.14,-8.94,-4.84,-0.03,-0.11,-0.15,76
1.8,1.42,8.9,0.0,-0.03,-0.05,77
2.26,1.55,9.18,-0.03,-0.02,-0.05,77
2.27,1.55,8.97,-0.02,-0.07,-0.01,77
2.11,1.5,8.88,-0.0,-0.01,-0.03,77
2.31,1.56,8.92,0.02,-0.04,-0.02,77
2.24,1.51,8.92,0.01,-0.01,0.02,77
2.2,1.45,8.99,0.04,-0.06,0.01,77
2.15,1.41,8.85,0.01,0.0,0.03,77
1.89,1.43,9.03,0.07,-0.08,-0.06,77
2.43,1.62,9.16,-0.02,0.02,-0.03,77
2.41,1.67,8.94,0.01,-0.06,-0.02,77
2.16,1.58,9.01,-0.02,0.02,0.01,77
2.26,1.56,8.87,0.01,-0.02,0.01,77
2.21,1.53,9.06,0.03,-0.03,-0.01,77
2.03,1.6,9.14,0.01,-0.02,-0.01,77
2.16,1.58,9.04,-0.02,0.0,-0.04,77
2.34,1.65,9.05,-0.02,-0.01,-0.02,77
2.16,1.53,8.72,-0.0,-0.0,-0.03,77
2.32,1.62,8.93,0.02,-0.02,-0.02,77
2.26,1.57,8.86,0.01,-0.06,-0.01,77
2.21,1.55,8.87,0.02,-0.01,-0.06,77
2.45,1.64,8.81,0.02,-0.05,-0.03,77
2.28,1.55,8.97,0.05,-0.02,-0.0,77
2.43,1.58,9.0,0.04,-0.02,-0.02,77
2.32,1.67,9.2,0.03,-0.03,-0.02,77
2.38,1.7,8.88,-0.01,0.01,0.01,77
2.18,1.59,9.0,0.02,-0.04,-0.01,77
2.18,1.64,8.66,0.03,-0.05,-0.03,77
2.4,1.71,8.94,0.06,-0.07,-0.03,77
2.78,1.94,8.64,0.14,-0.37,0.04,77
2.59,1.86,9.51,0.13,-0.21,0.03,77
2.38,2.1,10.31,0.06,-0.27,-0.03,77
3.79,2.61,13.88,-0.37,0.15,-0.16,77
3.66,3.99,19.69,-1.27,0.17,0.06,77
4.52,5.08,20.22,-2.76,-0.18,0.37,77
4.15,5.69,19.81,-4.2,-0.63,0.68,77
2.65,6.08,17.5,-5.68,-0.3,0.71,77
4.17,6.51,11.53,-6.77,-0.05,0.8,77
2.75,4.65,5.86,-6.76,0.46,1.22,77
2.39,3.2,-1.56,-6.65,0.65,1.22,77
2.16,1.29,-2.99,-5.81,0.27,1.14,77
2.46,0.42,-6.21,-5.55,0.9,1.19,77
1.27,-1.37,-13.68,-4.69,1.04,1.19,77
0.0,-3.02,-14.74,-2.77,0.91,0.88,77
-1.46,-4.09,-17.82,-1.37,-0.02,0.64,77
1.53,1.62,9.15,0.1,-0.02,0.02,78
2.3,1.75,9.42,-0.06,0.08,-0.06,78
2.03,1.67,8.83,-0.03,0.06,0.01,78
2.07,1.79,9.39,-0.03,-0.02,-0.05,78
2.19,1.73,8.64,-0.04,0.0,-0.03,78
1.99,1.7,9.06,-0.02,-0.02,0.01,78
1.64,1.57,8.48,0.0,0.01,-0.05,78
2.03,1.7,8.82,0.04,-0.02,-0.05,78
2.13,1.7,8.87,0.04,-0.0,-0.02,78
2.18,1.8,9.1,0.02,-0.03,-0.06,78
2.13,1.82,8.96,0.04,-0.03,-0.02,78
2.22,1.75,9.05,-0.02,-0.0,-0.01,78
1.96,1.72,9.01,0.02,-0.03,-0.02,78
2.08,1.77,9.05,-0.02,0.01,-0.06,78
2.32,1.82,9.04,-0.02,-0.01,-0.01,78
1.78,1.76,8.98,0.01,-0.03,-0.02,78
2.22,1.78,8.87,-0.04,0.05,-0.04,78
2.11,1.78,8.82,0.02,-0.01,0.02,78
1.61,1.73,8.77,0.01,0.01,-0.03,78
2.27,1.82,9.11,0.02,0.02,-0.05,78
1.91,1.77,8.58,0.01,-0.0,-0.02,78
2.0,1.74,9.12,0.03,0.0,-0.05,78
1.97,1.83,8.57,0.03,-0.02,-0.07,78
2.28,1.87,9.24,0.04,0.02,-0.04,78
2.17,1.94,8.99,0.05,-0.03,-0.02,78
2.18,1.87,9.38,0.02,-0.03,0.0,78
1.88,1.88,8.89,-0.0,0.0,-0.0,78
1.98,1.94,8.99,0.02,-0.0,-0.03,78
2.16,1.98,8.88,-0.0,-0.01,-0.04,78
1.82,1.84,8.98,0.02,-0.03,-0.0,78
2.17,1.91,9.51,-0.02,-0.01,-0.03,78
2.55,2.19,11.1,-0.24,-0.14,-0.12,78
3.31,3.9,19.64,-1.0,-0.42,-0.35,78
5.07,5.27,20.54,-2.4,-0.95,0.22,78
5.12,5.57,22.12,-3.9,-1.03,0.87,78
3.99,5.99,16.07,-5.34,-0.91,1.29,78
2.56,5.12,12.06,-5.9,-0.32,1.44,78
3.7,5.11,5.32,-6.73,0.66,1.49,78
2.18,3.13,1.14,-6.36,0.36,1.6,78
1.48,1.85,-1.0,-6.19,0.9,1.37,78
1.88,0.89,-5.56,-5.88,0.87,1.24,78
1.09,-1.42,-12.43,-5.16,1.87,1.19,78
-1.05,-4.06,-14.79,-2.72,0.29,0.68,78
-0.21,-4.07,-14.66,-1.32,-0.14,0.42,78
-2.09,-5.6,-15.65,-0.46,0.18,0.44,78
-2.62,-7.16,-10.72,0.83,-0.04,-0.17,78
1.69,0.78,9.37,0.01,0.03,-0.0,79
1.55,0.69,8.99,-0.02,0.04,-0.03,79
1.68,0.76,9.12,0.03,-0.0,-0.03,79
1.69,0.76,9.07,0.02,-0.01,-0.03,79
1.56,0.8,9.05,0.05,0.04,-0.06,79
1.85,0.8,9.39,0.05,-0.05,-0.03,79
1.84,0.87,9.21,0.02,-0.01,-0.03,79
1.53,0.85,8.99,0.0,0.02,-0.03,79
1.81,0.87,9.16,0.03,-0.02,-0.04,79
1.53,0.91,9.12,0.01,0.01,-0.03,79
1.88,0.92,9.08,0.03,-0.05,-0.03,79
1.53,0.86,9.01,0.04,-0.04,-0.01,79
1.76,1.03,9.2,0.0,0.03,-0.03,79
1.96,0.96,9.13,0.04,-0.05,-0.02,79
1.5,0.9,9.17,0.0,0.03,0.02,79
1.63,0.9,9.17,0.03,-0.02,-0.04,79
1.55,0.96,9.03,0.01,0.0,-0.0,79
1.63,0.99,9.17,0.04,-0.0,-0.03,79
1.53,0.96,8.68,0.02,-0.01,-0.05,79
2.0,1.03,9.39,0.08,-0.02,-0.05,79
1.61,1.13,9.38,0.07,0.02,-0.06,79
2.09,1.34,10.7,-0.01,-0.09,-0.04,79
1.63,1.79,11.68,-0.12,-0.04,-0.05,79
2.09,2.61,16.77,-0.65,0.03,-0.2,79
2.85,3.62,23.51,-1.95,-0.52,-0.15,79
4.29,4.59,21.78,-3.83,-0.59,0.47,79
2.09,5.28,18.84,-5.3,-0.48,0.82,79
2.49,5.74,12.54,-6.43,-0.38,0.96,79
2.51,5.37,7.05,-6.84,0.28,1.06,79
2.0,5.09,0.92,-7.09,0.46,1.12,79
1.65,3.38,-3.93,-6.31,-0.02,1.19,79
1.66,3.26,-4.37,-6.14,-0.17,1.14,79
1.27,-0.63,-17.39,-4.73,0.45,1.48,79
-1.92,-2.32,-13.98,-2.4,0.55,1.05,79
2.48,1.49,9.02,-0.03,0.01,-0.02,80
2.85,1.54,9.03,-0.03,0.03,-0.03,80
2.6,1.44,8.9,-0.0,-0.04,0.02,80
2.38,1.42,9.2,-0.04,0.05,-0.02,80
2.57,1.54,8.92,-0.04,0.05,-0.03,80
2.4,1.49,9.1,-0.01,-0.07,-0.02,80
2.49,1.42,8.84,-0.08,0.02,-0.02,80
2.4,1.27,8.8,-0.02,0.01,-0.04,80
2.41,1.35,8.95,-0.02,-0.01,-0.06,80
2.57,1.43,8.98,-0.03,-0.01,-0.06,80
2.77,1.43,8.94,-0.04,0.03,-0.04,80
2.42,1.35,8.75,-0.03,0.03,-0.01,80
2.33,1.37,9.07,-0.02,0.05,-0.08,80
2.58,1.39,8.71,-0.02,0.03,-0.01,80
2.31,1.34,8.96,0.01,0.02,-0.04,80
2.59,1.44,8.99,0.03,-0.04,-0.04,80
2.32,1.38,9.2,-0.0,0.02,0.0,80
2.38,1.4,8.83,-0.04,0.0,-0.07,80
2.6,1.45,8.85,0.01,0.0,-0.04,80
2.26,1.39,9.04,-0.07,0.04,-0.01,80
2.29,1.33,8.4,-0.03,0.02,-0.07,80
2.62,1.35,8.81,0.03,-0.05,-0.02,80
2.59,1.41,8.99,0.09,-0.04,-0.03,80
2.46,1.37,9.09,0.05,0.01,0.01,80
2.73,1.39,9.71,0.05,-0.03,0.01,80
2.05,1.43,9.24,-0.01,-0.04,0.01,80
2.39,1.79,10.28,-0.09,0.0,-0.05,80
3.72,2.15,10.58,-0.26,-0.26,-0.05,80
2.74,2.44,12.74,-0.34,-0.28,0.11,80
4.42,2.96,18.2,-1.13,-0.01,-0.06,80
5.59,3.72,20.28,-2.71,-0.1,0.41,80
3.69,4.05,18.77,-3.96,-0.01,0.77,80
4.03,5.18,17.09,-5.58,0.03,0.97,80
2.3,5.34,9.99,-6.71,0.6,0.73,80
2.97,4.07,3.89,-6.67,0.87,0.72,80
2.47,3.0,0.99,-6.54,0.48,0.78,80
1.94,1.05,-4.32,-6.03,1.23,0.97,80
0.52,-0.31,-4.74,-5.39,0.85,0.68,80
0.75,-1.3,-10.44,-4.9,0.54,0.53,80
0.27,-3.29,-14.95,-3.83,1.43,0.26,80
-0.21,-4.44,-19.66,-1.37,-0.2,-0.22,80
0.14,-4.71,-14.26,0.2,-0.17,-0.2,80
2.13,1.31,9.14,-0.01,-0.0,-0.04,81
2.23,1.1,9.04,-0.07,-0.03,-0.03,81
1.77,0.89,8.59,-0.04,-0.02,-0.04,81
2.03,1.05,8.88,0.01,-0.0,-0.1,81
2.26,1.23,9.05,0.03,0.0,-0.1,81
2.18,1.32,8.92,0.02,-0.04,-0.07,81
2.53,1.23,9.07,0.04,0.02,-0.04,81
2.18,1.15,9.08,0.04,-0.0,-0.07,81
2.51,1.37,9.12,0.02,-0.02,-0.05,81
2.36,1.4,9.25,0.02,-0.05,0.0,81
2.15,1.27,9.05,0.0,-0.04,0.01,81
2.13,1.2,9.05,-0.0,-0.02,-0.02,81
1.95,1.25,8.78,-0.01,0.01,-0.02,81
2.39,1.35,9.29,0.03,-0.04,-0.06,81
2.16,1.22,8.96,-0.02,0.01,-0.01,81
2.15,1.26,9.04,0.04,-0.01,-0.04,81
2.31,1.26,9.23,-0.05,0.03,-0.0,81
2.01,1.24,8.72,-0.01,0.04,-0.05,81
2.21,1.25,9.17,-0.01,-0.02,-0.05,81
2.07,1.19,9.28,-0.07,0.0,-0.08,81
2.34,1.36,8.54,-0.03,-0.1,-0.08,81
2.51,1.39,8.98,0.03,-0.09,0.02,81
2.45,1.31,9.1,0.01,-0.07,0.01,81
2.58,1.27,9.13,-0.01,-0.15,0.05,81
2.04,1.19,8.78,0.01,-0.14,0.04,81
2.45,1.23,9.21,-0.02,-0.1,-0.01,81
2.5,1.27,8.46,-0.01,-0.24,0.02,81
2.27,1.18,8.8,0.14,-0.1,-0.02,81
2.71,1.19,9.59,0.06,0.05,-0.03,81
2.4,1.24,10.22,0.04,-0.03,-0.05,81
3.06,1.14,11.96,-0.27,0.19,-0.19,81
4.29,2.24,16.95,-0.99,0.27,-0.25,81
4.87,3.24,17.85,-1.94,0.05,0.15,81
4.53,4.02,20.08,-3.07,-0.65,0.54,81
3.55,4.11,16.62,-4.37,-0.73,0.92,81
2.31,3.96,13.88,-5.08,-0.66,1.08,81
2.22,3.43,11.1,-5.7,-0.72,1.11,81
2.51,3.52,6.02,-6.46,-0.19,1.26,81
2.04,2.42,0.76,-6.57,0.84,1.42,81
1.21,1.52,-2.67,-6.47,1.04,1.18,81
1.84,0.51,-8.01,-5.94,1.46,1.07,81
0.8,-1.06,-11.77,-4.84,1.08,0.73,81
0.39,-1.21,-16.75,-3.28,0.42,0.4,81
0.66,-1.83,-19.13,-1.83,0.74,0.47,81
-0.34,-4.01,-17.22,0.16,0.18,0.23,81
2.34,1.33,8.47,-0.06,0.11,0.02,82
2.37,1.41,8.98,0.06,-0.04,-0.01,82
2.58,1.49,8.94,-0.03,-0.01,-0.04,82
2.69,1.48,8.89,0.04,-0.04,0.03,82
2.35,1.45,8.99,-0.0,0.02,0.01,82
2.33,1.48,9.23,-0.0,-0.01,-0.01,82
2.17,1.32,8.95,-0.0,-0.05,-0.05,82
2.26,1.32,8.98,-0.02,-0.05,-0.06,82
2.59,1.49,8.96,-0.04,-0.03,-0.11,82
2.6,1.53,8.81,0.0,-0.04,-0.07,82
2.77,1.64,9.04,-0.02,0.0,-0.09,82
2.81,1.48,8.63,0.0,-0.0,-0.02,82
2.18,1.44,8.99,0.0,0.09,-0.06,82
2.87,1.5,9.12,0.03,-0.01,-0.08,82
2.47,1.51,8.83,-0.01,-0.01,0.01,82
2.72,1.58,9.19,0.04,-0.07,-0.03,82
2.4,1.46,8.6,-0.06,0.03,0.02,82
2.34,1.47,8.95,0.05,-0.0,-0.01,82
2.38,1.46,8.77,0.03,0.01,-0.03,82
2.62,1.55,9.18,0.05,-0.02,-0.01,82
2.45,1.63,8.86,0.02,-0.01,-0.02,82
3.01,1.66,8.99,0.0,-0.02,0.01,82
2.22,1.48,8.71,0.05,-0.03,0.03,82
2.71,1.6,9.1,0.01,0.02,-0.01,82
2.5,1.59,9.12,0.05,-0.06,0.01,82
2.24,1.53,9.12,-0.04,0.01,-0.02,82
2.64,1.63,8.88,-0.01,-0.01,-0.06,82
2.63,1.74,9.16,-0.03,-0.04,-0.03,82
3.0,1.93,9.82,-0.04,0.01,-0.0,82
2.34,2.11,11.51,-0.21,0.04,-0.02,82
5.02,3.25,14.27,-0.55,-0.13,-0.18,82
4.47,3.8,18.23,-1.26,-0.31,0.55,82
5.32,4.65,20.24,-2.71,-0.12,0.47,82
4.06,4.99,17.68,-4.01,-0.32,1.0,82
2.87,4.92,15.92,-5.25,-0.29,1.03,82
4.09,6.17,11.15,-6.82,0.14,1.09,82
2.2,5.18,2.48,-7.04,0.14,1.62,82
1.1,3.22,-0.92,-6.67,0.5,1.51,82
1.12,1.79,-5.38,-6.39,1.03,1.32,82
1.08,-0.08,-9.33,-5.51,0.4,1.24,82
0.13,-3.23,-14.29,-4.04,1.19,1.17,82
-1.85,-4.73,-14.23,-2.24,0.3,0.69,82
-1.91,-4.91,-14.18,-1.19,0.35,0.18,82
2.03,1.19,9.28,0.04,-0.19,0.01,83
2.25,1.19,9.29,-0.09,0.01,-0.05,83
2.4,1.24,8.52,-0.03,-0.04,-0.05,83
2.47,1.21,9.15,-0.02,-0.02,0.03,83
2.1,1.15,8.75,0.0,-0.02,-0.06,83
2.76,1.23,9.28,0.03,-0.12,0.02,83
1.75,0.99,8.65,-0.03,0.03,0.05,83
2.21,1.16,9.08,0.03,-0.02,-0.08,83
2.51,1.19,9.1,-0.04,-0.02,-0.02,83
2.2,1.14,8.95,-0.03,0.02,-0.07,83
2.86,1.35,9.4,0.03,-0.05,-0.08,83
2.39,1.11,8.95,0.01,-0.04,-0.01,83
2.33,1.15,8.52,-0.02,0.03,-0.0,83
2.45,1.25,8.95,0.05,-0.09,-0.05,83
2.62,1.32,8.94,0.06,-0.05,-0.04,83
2.4,1.19,8.69,0.0,0.03,0.05,83
2.41,1.29,8.89,0.08,-0.02,-0.01,83
2.4,1.28,9.09,0.03,0.01,-0.03,83
2.39,1.36,8.95,0.04,0.04,-0.02,83
2.11,1.37,9.22,0.02,0.04,-0.07,83
2.56,1.51,9.25,-0.01,0.03,-0.07,83
2.58,1.36,8.89,-0.02,-0.01,-0.01,83
2.52,1.35,9.04,0.0,0.03,0.02,83
2.42,1.29,9.21,0.02,-0.05,0.0,83
2.07,1.27,8.62,-0.02,0.01,-0.01,83
2.81,1.5,9.08,0.05,-0.06,-0.01,83
2.3,1.36,8.15,0.05,0.04,0.01,83
2.43,1.43,8.61,0.11,-0.02,0.04,83
2.19,1.4,9.03,0.15,-0.06,0.0,83
2.2,1.32,9.33,0.1,-0.08,-0.06,83
2.87,1.69,10.33,0.03,-0.04,-0.08,83
2.99,1.87,11.81,-0.09,-0.01,0.03,83
2.52,3.28,16.07,-0.58,-0.03,-0.09,83
5.25,4.84,18.3,-1.7,-0.25,0.06,83
4.63,5.06,18.15,-2.94,-0.58,0.44,83
4.32,5.11,19.03,-4.41,-0.65,0.79,83
2.51,5.4,13.87,-6.03,-0.94,1.13,83
1.97,3.46,7.53,-6.29,-0.22,1.2,83
1.11,2.47,4.09,-6.46,0.25,1.17,83
2.49,2.25,-1.21,-6.63,0.91,1.14,83
1.56,0.87,-3.69,-6.2,0.96,1.08,83
2.5,-0.58,-9.22,-5.51,0.9,0.91,83
1.59,-3.15,-13.36,-4.23,2.1,0.69,83
-0.39,-4.34,-15.74,-2.21,-0.09,0.2,83
0.84,-4.71,-15.65,-0.8,0.28,-0.1,83
0.6,-6.51,-13.55,0.37,0.24,-0.07,83
1.53,-7.48,-7.3,1.16,-0.42,-0.33,83
2.32,1.69,9.13,-0.01,0.01,-0.03,84
2.21,1.79,9.1,-0.02,-0.03,-0.05,84
2.44,1.81,8.83,-0.06,-0.03,0.01,84
2.17,1.71,8.73,0.04,-0.05,0.01,84
2.21,1.66,8.84,-0.01,-0.0,0.02,84
2.13,1.63,8.8,0.08,-0.09,-0.01,84
2.16,1.76,8.87,0.08,-0.1,-0.03,84
2.4,1.81,9.11,0.03,-0.04,-0.03,84
2.39,1.83,8.7,0.05,-0.02,-0.02,84
2.36,1.84,9.37,-0.01,0.06,0.01,84
2.21,1.81,8.85,0.0,-0.04,-0.02,84
2.34,1.83,9.07,-0.05,0.01,-0.03,84
2.31,1.76,8.71,-0.0,-0.03,-0.03,84
2.42,1.8,8.87,-0.01,0.01,-0.01,84
2.12,1.71,8.68,0.02,0.02,-0.02,84
2.26,1.9,9.06,0.02,0.01,-0.06,84
2.41,1.85,8.93,-0.02,0.01,-0.02,84
2.29,1.78,8.83,0.05,-0.08,0.01,84
1.97,1.81,9.1,-0.0,0.02,-0.05,84
2.54,1.86,8.94,-0.02,-0.01,-0.07,84
2.35,1.8,8.75,0.01,-0.04,-0.01,84
2.21,1.8,8.91,0.0,-0.03,-0.03,84
2.44,1.8,8.75,0.0,-0.05,-0.05,84
2.46,1.86,8.64,0.04,-0.06,-0.04,84
2.44,1.91,8.78,0.08,-0.04,-0.0,84
2.26,1.97,8.99,0.03,0.04,-0.03,84
2.61,1.98,8.98,0.06,0.01,0.02,84
1.87,1.89,9.27,0.03,-0.05,-0.02,84
2.94,2.2,9.28,-0.03,0.04,-0.06,84
3.07,2.55,10.93,-0.07,-0.11,0.02,84
3.02,3.9,16.11,-0.48,-0.08,-0.02,84
4.53,5.45,21.65,-1.78,-0.24,0.04,84
6.05,6.28,22.01,-3.49,-0.87,0.66,84
3.72,6.25,18.25,-4.93,-0.89,1.18,84
2.29,6.64,13.62,-6.08,-0.51,1.36,84
2.04,6.7,8.24,-7.01,-0.07,1.14,84
2.63,6.66,2.68,-7.46,0.72,1.12,84
2.61,4.33,-1.67,-6.81,-0.3,1.35,84
3.0,3.51,-3.18,-6.69,0.61,1.54,84
2.18,2.13,-11.14,-6.42,1.21,1.55,84
0.11,-0.6,-17.96,-4.44,1.03,1.28,84
-1.8,-0.37,-20.9,-2.64,0.41,0.76,84
-2.06,-2.56,-21.63,-0.38,0.43,0.39,84
-1.88,-5.33,-11.33,1.42,-0.18,-0.21,84
0.97,-6.89,-4.5,1.22,-0.1,-0.43,84
0.7,-8.3,-3.43,0.44,-0.19,-0.28,84
1.88,-8.01,-6.25,-0.02,0.09,-0.21,84
1.27,-7.7,-7.24,-0.18,-0.1,-0.01,84
2.17,1.15,9.05,0.04,0.08,0.03,85
2.01,1.14,9.28,0.03,-0.04,-0.02,85
2.63,1.1,9.04,-0.03,0.03,-0.01,85
1.97,1.14,8.7,0.03,-0.02,0.01,85
2.62,1.19,9.29,0.03,-0.03,-0.03,85
2.31,1.19,8.88,0.03,-0.01,0.05,85
2.1,1.06,8.86,0.01,0.03,-0.05,85
2.2,1.23,8.97,0.09,-0.08,-0.08,85
2.74,1.3,9.27,-0.03,0.01,-0.03,85
2.22,1.18,8.43,0.01,-0.01,0.01,85
2.35,1.35,9.15,0.07,0.01,-0.05,85
2.42,1.37,8.93,-0.0,0.02,0.0,85
2.23,1.34,9.03,0.05,0.03,-0.03,85
2.37,1.38,9.08,0.03,-0.02,-0.03,85
2.52,1.33,9.35,0.03,0.03,0.01,85
2.09,1.18,9.11,-0.02,-0.02,0.02,85
2.12,1.27,8.91,-0.01,-0.01,-0.04,85
2.41,1.46,9.17,-0.01,0.03,-0.03,85
2.34,1.34,8.99,-0.02,-0.02,0.01,85
2.22,1.33,8.9,0.03,-0.03,0.0,85
2.26,1.19,9.04,0.03,-0.02,-0.01,85
1.93,1.23,9.02,0.01,0.0,-0.03,85
2.44,1.49,9.36,-0.03,-0.01,-0.06,85
2.53,1.38,9.12,-0.06,0.02,-0.01,85
2.32,1.28,9.04,-0.07,-0.03,0.03,85
2.01,1.24,8.77,-0.04,0.0,-0.04,85
2.5,1.31,8.79,-0.03,-0.03,-0.03,85
2.1,1.28,8.68,0.02,-0.03,-0.02,85
2.42,1.21,8.77,0.01,0.02,-0.02,85
2.16,1.34,8.94,0.09,-0.07,-0.05,85
2.55,1.36,9.09,0.02,0.04,-0.05,85
2.77,1.38,9.1,0.04,-0.05,0.03,85
1.93,1.27,8.85,0.02,0.05,0.03,85
2.34,1.32,9.04,0.02,0.03,-0.01,85
1.79,1.22,8.79,0.01,0.05,-0.03,85
2.07,1.31,8.76,0.07,-0.02,-0.11,85
2.47,1.29,8.87,0.06,0.02,-0.09,85
2.53,1.69,9.28,0.21,-0.2,-0.07,85
3.0,2.09,14.28,0.02,-0.21,0.04,85
2.22,3.15,17.74,-0.96,0.0,-0.08,85
4.02,4.69,21.33,-2.17,-0.53,-0.15,85
7.58,6.19,21.76,-4.04,-0.17,0.53,85
3.2,5.8,15.62,-5.34,-0.95,1.22,85
2.82,5.11,10.16,-6.28,-0.13,1.26,85
1.41,3.24,5.04,-6.27,0.53,1.1,85
2.6,2.69,2.04,-6.47,0.4,0.88,85
3.11,1.67,-0.3,-6.13,1.15,1.04,85
2.29,2.64,-1.46,-6.52,0.48,1.2,85
4.22,0.23,-18.05,-5.99,2.18,1.42,85
-1.6,-3.84,-16.54,-2.76,1.41,1.05,85
-0.73,-4.28,-14.8,-1.38,0.04,0.16,85
0.75,-5.25,-14.1,-0.11,-0.17,0.1,85
0.03,-6.4,-9.41,0.4,0.12,0.17,85
-0.29,-7.55,-7.45,0.54,0.07,-0.04,85
2.59,1.15,8.86,0.02,-0.03,-0.06,86
3.16,1.37,9.09,0.04,-0.05,-0.06,86
2.83,1.24,9.09,-0.03,-0.01,0.05,86
2.61,1.19,8.81,0.01,-0.04,-0.01,86
2.77,1.3,9.18,0.01,0.01,0.02,86
2.55,1.14,9.04,-0.02,-0.01,0.04,86
2.43,1.02,8.96,-0.02,0.02,0.0,86
2.49,1.12,8.76,-0.04,-0.01,-0.06,86
2.81,1.21,8.92,0.0,-0.03,-0.08,86
2.99,1.3,9.01,-0.01,0.03,-0.03,86
2.68,1.16,9.1,-0.01,-0.04,-0.0,86
2.52,1.08,8.79,-0.03,0.03,-0.04,86
2.89,1.15,9.14,0.0,-0.02,-0.02,86
2.38,1.07,8.79,-0.05,-0.01,-0.02,86
2.82,1.1,8.77,0.01,-0.03,-0.07,86
2.86,1.15,8.87,0.01,0.05,0.01,86
2.55,1.15,8.94,0.04,-0.0,-0.0,86
2.57,1.13,8.94,-0.0,0.01,-0.04,86
2.92,1.22,9.06,0.03,-0.0,-0.02,86
2.49,1.19,8.99,-0.0,-0.02,0.02,86
2.53,1.13,9.03,-0.0,0.04,-0.04,86
2.65,1.18,8.66,-0.02,0.04,-0.01,86
2.28,1.12,8.56,0.05,-0.04,-0.06,86
2.61,1.1,8.37,0.05,0.1,-0.1,86
2.85,1.39,9.24,0.12,0.06,-0.09,86
3.0,1.51,10.37,0.13,-0.21,-0.07,86
3.19,2.9,15.73,-0.14,-0.12,-0.07,86
4.92,3.83,18.39,-1.12,-0.46,0.18,86
4.94,4.37,18.17,-2.09,-1.01,0.6,86
5.55,4.63,18.97,-3.67,-0.5,0.81,86
